"iri","val"
"http://purl.obolibrary.org/obo/PATO_0002204",3
"http://purl.obolibrary.org/obo/PATO_0002254",5
"http://purl.obolibrary.org/obo/PATO_0002255",5
"http://purl.obolibrary.org/obo/PATO_0002264",12
"http://purl.obolibrary.org/obo/PATO_0002265",16
"http://purl.obolibrary.org/obo/PATO_0002266",12
"http://purl.obolibrary.org/obo/PATO_0002282",4
"http://purl.obolibrary.org/obo/PATO_0002283",4
"http://purl.obolibrary.org/obo/PATO_0002300",422
"http://purl.obolibrary.org/obo/PATO_0002301",317
"http://purl.obolibrary.org/obo/PATO_0002302",113
"http://purl.obolibrary.org/obo/PATO_0002303",191
"http://purl.obolibrary.org/obo/PATO_0002304",84
"http://purl.obolibrary.org/obo/PATO_0002305",317
"http://purl.obolibrary.org/obo/PATO_0002318",9
"http://purl.obolibrary.org/obo/PATO_0002323",132
"http://purl.obolibrary.org/obo/PATO_0002324",25
"http://purl.obolibrary.org/obo/PATO_0002325",20
"http://purl.obolibrary.org/obo/PATO_0002326",2
"http://purl.obolibrary.org/obo/PATO_0002505",8
"http://purl.obolibrary.org/obo/PATO_0015001",4
"http://purl.obolibrary.org/obo/PATO_0015009",2
"http://purl.obolibrary.org/obo/PATO_0040003",7
"http://purl.obolibrary.org/obo/PATO_0045001",116
"http://purl.obolibrary.org/obo/PATO_0045047",54
"http://purl.obolibrary.org/obo/PATO_0045049",54
"http://purl.obolibrary.org/obo/PATO_0045073",12
"http://purl.obolibrary.org/obo/PATO_0045080",4
"http://purl.obolibrary.org/obo/PATO_0045084",4
"http://purl.obolibrary.org/obo/PATO_0045086",4
