"iri","val"
"http://purl.obolibrary.org/obo/PATO_0001551",218
"http://purl.obolibrary.org/obo/PATO_0001552",134
"http://purl.obolibrary.org/obo/PATO_0001553",2
"http://purl.obolibrary.org/obo/PATO_0001555",299
"http://purl.obolibrary.org/obo/PATO_0001558",536
"http://purl.obolibrary.org/obo/PATO_0001561",24
"http://purl.obolibrary.org/obo/PATO_0001562",36
"http://purl.obolibrary.org/obo/PATO_0001563",21
"http://purl.obolibrary.org/obo/PATO_0001564",1
"http://purl.obolibrary.org/obo/PATO_0001566",37
"http://purl.obolibrary.org/obo/PATO_0001567",3
"http://purl.obolibrary.org/obo/PATO_0001570",7
"http://purl.obolibrary.org/obo/PATO_0001571",173
"http://purl.obolibrary.org/obo/PATO_0001573",4
"http://purl.obolibrary.org/obo/PATO_0001574",9
"http://purl.obolibrary.org/obo/PATO_0001575",15
"http://purl.obolibrary.org/obo/PATO_0001576",32
"http://purl.obolibrary.org/obo/PATO_0001577",20
"http://purl.obolibrary.org/obo/PATO_0001578",3
"http://purl.obolibrary.org/obo/PATO_0001579",44
"http://purl.obolibrary.org/obo/PATO_0001580",3
"http://purl.obolibrary.org/obo/PATO_0001581",15
"http://purl.obolibrary.org/obo/PATO_0001584",4
"http://purl.obolibrary.org/obo/PATO_0001585",22
"http://purl.obolibrary.org/obo/PATO_0001586",2
"http://purl.obolibrary.org/obo/PATO_0001587",2
"http://purl.obolibrary.org/obo/PATO_0001588",1
"http://purl.obolibrary.org/obo/PATO_0001590",6
"http://purl.obolibrary.org/obo/PATO_0001591",261
"http://purl.obolibrary.org/obo/PATO_0001592",29
"http://purl.obolibrary.org/obo/PATO_0001593",3
"http://purl.obolibrary.org/obo/PATO_0001594",4
"http://purl.obolibrary.org/obo/PATO_0001595",26
"http://purl.obolibrary.org/obo/PATO_0001596",3
"http://purl.obolibrary.org/obo/PATO_0001597",11
"http://purl.obolibrary.org/obo/PATO_0001598",46
"http://purl.obolibrary.org/obo/PATO_0001599",42
"http://purl.obolibrary.org/obo/PATO_0001600",2
"http://purl.obolibrary.org/obo/PATO_0001601",1
"http://purl.obolibrary.org/obo/PATO_0001602",95
"http://purl.obolibrary.org/obo/PATO_0001603",5
"http://purl.obolibrary.org/obo/PATO_0001604",6
"http://purl.obolibrary.org/obo/PATO_0001605",11
"http://purl.obolibrary.org/obo/PATO_0001606",3
"http://purl.obolibrary.org/obo/PATO_0001607",1
"http://purl.obolibrary.org/obo/PATO_0001608",69
"http://purl.obolibrary.org/obo/PATO_0001609",38
"http://purl.obolibrary.org/obo/PATO_0001611",3
"http://purl.obolibrary.org/obo/PATO_0001615",1
"http://purl.obolibrary.org/obo/PATO_0001617",160
"http://purl.obolibrary.org/obo/PATO_0001618",5
"http://purl.obolibrary.org/obo/PATO_0001619",7
"http://purl.obolibrary.org/obo/PATO_0001620",4
"http://purl.obolibrary.org/obo/PATO_0001621",1
"http://purl.obolibrary.org/obo/PATO_0001623",138
"http://purl.obolibrary.org/obo/PATO_0001624",116
"http://purl.obolibrary.org/obo/PATO_0001625",4
"http://purl.obolibrary.org/obo/PATO_0001626",20
"http://purl.obolibrary.org/obo/PATO_0001628",15
"http://purl.obolibrary.org/obo/PATO_0001629",82
"http://purl.obolibrary.org/obo/PATO_0001630",33
"http://purl.obolibrary.org/obo/PATO_0001632",3
"http://purl.obolibrary.org/obo/PATO_0001633",3
"http://purl.obolibrary.org/obo/PATO_0001643",8
"http://purl.obolibrary.org/obo/PATO_0001645",7
"http://purl.obolibrary.org/obo/PATO_0001646",17
"http://purl.obolibrary.org/obo/PATO_0001648",45
"http://purl.obolibrary.org/obo/PATO_0001649",9
"http://purl.obolibrary.org/obo/PATO_0001650",19
